@relation mfeat-weka.filters.unsupervised.attribute.Standardize

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
1.19808,0.56617,-0.318033,-0.122723,-0.40617,2.32725,-0.230728,1.113311,-0.146306,1.975184,0.046078,-1.742941,0.217811,1.167593,1.637287,0.22883,0.309715,-0.723082,0.598307,0.380525,0.697106,0.802194,-1.17576,-0.894044,0.811393,1.63869,-0.528847,-0.755854,-0.249852,2.023506,1.441908,0.976765,-0.505407,-0.285041,1.719683,1.601067,1.299313,-1.628438,-1.334566,1.139987,1.885449,0.575345,0.096228,-1.201714,0.580586,-1.510265,-1.025165,0.355171,-0.155884,-1.646692,-0.587704,-0.648732,0.168531,-1.036699,-0.016302,0.277017,1.096154,-0.749472,-0.462962,0.702178,0.833663,-0.543554,-0.87531,-1.378849,0.381424,-0.43608,0.262739,0.689748,0.821796,-0.597303,-0.453953,-1.346309,-0.428555,-0.82531,1.128339,1.005298,4
-1.185057,-1.360671,-1.643638,-1.157062,-1.212887,-0.948147,-0.069212,-1.828101,1.199903,-0.779174,-0.730689,-1.216282,-1.232962,-0.817173,-1.187927,-0.512784,-0.208159,-1.145768,-0.514822,-1.282836,-0.635328,-0.436348,-1.39628,-1.044957,-1.20508,-0.651151,-1.639298,-1.169251,-0.335311,-0.03015,-0.72595,-1.07292,-0.865335,-1.408136,0.208172,-1.161299,-1.395711,0.050193,-1.048627,-0.16696,-1.643219,-1.541617,-0.0792,-1.249487,-1.671371,-1.237462,0.45401,-1.261734,-1.513085,-1.305913,-0.030878,-0.955588,-1.046645,-1.109131,-0.00717,-1.933976,-0.848785,-1.63612,-0.935907,0.008033,-0.760451,-0.810338,-0.742538,-0.76199,-0.626779,-0.277217,-0.98069,-1.109409,-0.704828,-1.023004,-1.17959,-0.171568,-1.21187,0.914721,-1.415678,1.752697,9
0.415997,-1.889319,-1.760363,-1.149935,-1.000844,-0.707,0.477597,-0.440281,0.027948,-1.347629,-0.652961,-1.359064,-0.81575,0.29638,-0.947387,-0.710234,-1.314438,-0.803038,0.124394,-0.143786,-1.828534,-1.129474,-0.18574,-0.990051,-0.956797,-1.393721,-0.555166,-0.267215,-0.724033,-1.438039,-1.022172,-0.609441,-1.268825,-0.933887,-1.28343,-0.254814,-1.65716,-0.605537,-0.480666,-0.54405,-0.307813,-1.775268,-0.07553,-0.666672,-0.422969,-0.645002,-0.449858,-0.625027,-0.174426,-0.423,0.118341,-0.24288,-0.200565,-0.058705,-0.655851,-1.32731,-0.818592,-0.045753,-0.994389,-1.347732,-1.402265,-0.865432,-0.400336,-1.57106,-0.880025,-1.519762,-0.632011,-0.952616,-0.56388,-1.682825,-0.965175,1.268277,-1.047198,1.012724,0.615109,0.56819,9
-0.183221,-1.205697,0.174141,-0.812302,-0.653274,0.850651,0.902542,0.207643,0.454748,0.45463,-0.247182,-1.144693,-1.373575,0.84487,-0.202078,0.221266,-0.67939,0.43434,-1.336183,1.035675,0.079282,-0.439764,-0.765651,-0.935104,0.676489,-1.310049,-0.495739,-0.508151,0.099505,-0.198866,0.576344,-0.002014,-0.791358,-1.210265,1.963444,-0.14818,-1.478322,-0.535571,-0.629222,0.055565,-0.004768,-0.005043,-0.076287,-0.745189,2.422765,-1.348986,0.330465,0.317996,-0.065395,1.126414,-1.192715,1.415204,1.46039,0.491324,1.047048,-0.018951,1.424184,0.287137,-0.779817,-0.343009,0.070598,-1.07686,-0.553737,-0.700666,0.401897,-1.364769,0.688754,1.563079,-0.743155,0.929528,1.190066,-0.126266,0.595106,-0.148862,-0.816219,-1.36284,10
1.594561,0.310298,1.835599,0.149555,0.908611,0.080962,-0.288583,1.140699,0.239534,0.645017,1.027557,-0.465009,1.15905,-1.111723,0.772368,1.71799,-0.120269,-0.236928,0.113684,2.635297,-0.919382,0.281969,-1.337941,1.855729,0.971981,-1.015715,0.169691,2.019237,0.232562,-1.452438,1.028586,1.165309,1.800774,0.508687,0.467103,1.546993,0.586235,-1.299279,2.484356,1.374667,0.480392,-1.709895,1.044957,3.088492,0.118354,-1.369621,1.495293,1.362121,-1.263941,1.013272,2.051394,0.491351,1.198263,1.963513,0.744026,-1.003427,2.269674,0.600336,-0.51538,0.683281,0.379319,0.042356,0.889173,1.093912,1.275011,1.586592,0.996752,1.06449,2.122373,0.929385,0.901472,-0.386821,1.161801,-0.178019,-0.538452,-0.265789,8
-0.547248,1.215637,-0.103654,0.86885,-1.682649,0.052051,-1.321324,-1.354163,-0.586328,-0.546291,-0.001796,-0.953655,-0.34997,-0.8059,0.118671,0.548098,-0.594832,-0.520706,-0.140319,-0.06376,0.787815,-0.893216,0.00645,-0.351901,0.032137,0.000481,-0.821096,-0.817891,-0.037792,0.848875,-0.633199,-1.14448,-0.266933,-1.070064,-0.159744,-0.116424,-1.707996,-0.057746,-1.045406,-0.386554,-0.716416,-0.7637,-0.574697,0.295604,1.882276,1.790954,0.127507,-0.651492,0.686356,1.780752,1.568367,0.013858,1.686611,-0.024339,0.34761,0.658745,2.213928,0.848725,-1.249629,-1.633991,0.563951,0.469295,0.507656,0.168297,0.066882,-1.258645,-0.707824,0.57657,0.183148,1.087145,-1.105281,-0.176111,-0.809338,1.627058,0.661654,2.162907,3
-0.512399,0.795285,-0.951281,-0.570561,-0.432557,0.427178,2.369368,-1.247934,2.490632,0.81006,1.004677,-0.029403,-0.936949,3.393284,0.208785,-0.166118,1.829768,1.567809,-1.376806,-0.245958,-0.309671,-0.353699,-0.674477,2.012198,0.10999,0.772002,-0.410472,0.220777,-0.067846,0.126083,0.508626,-0.359517,0.136221,-0.199911,0.168982,-0.602476,-0.803621,-0.242866,-0.3605,0.641589,-0.236783,-0.354375,-1.341517,-0.847493,0.360004,1.087693,0.420746,1.450872,-0.076328,0.632439,0.538562,0.0065,0.50551,0.396201,0.864628,0.294261,1.123687,0.333523,1.144156,0.101861,-0.013028,0.361484,-0.152865,0.110195,-0.023796,0.609184,0.200134,-0.322669,0.451947,-0.270448,0.001145,-1.277197,0.153575,-1.21442,-0.144237,-0.714951,6
0.092858,-1.878278,-1.586976,0.418962,-0.092244,-0.209833,-0.079704,-0.577255,-0.341775,-0.299646,-0.905283,-0.543799,0.165505,0.150429,-0.208179,-0.976072,0.844019,-0.076861,-0.896404,0.305545,-0.953653,-0.483873,-1.06089,1.1162,-1.641761,-0.481535,-0.684989,-1.273656,-0.518249,-0.951285,-0.711935,-1.182071,0.07684,-1.193792,-1.10958,-0.876873,0.195511,0.865258,0.187803,0.014338,-0.184015,-0.471608,-1.26022,0.544953,-1.687318,-0.974327,0.066329,0.450143,0.043593,0.261151,-0.082841,-0.194849,-0.090533,-0.76855,-1.350429,-0.245109,-1.452447,-0.038078,-1.472957,-1.300428,-1.547824,-0.964439,-1.172226,1.166357,-0.885583,0.357024,-0.319443,-1.420874,-0.558249,-0.702909,-0.071218,1.456297,-0.871723,0.711498,0.751632,0.495958,9
1.048959,0.710217,1.100398,0.35026,0.003282,0.008189,-0.482485,0.897734,0.011113,-1.024332,0.3071,0.496376,0.025563,-0.245179,-0.280422,0.871558,-0.675201,-0.403436,-1.079882,0.156257,-1.561227,-0.401648,-0.526206,-0.134314,-1.027435,-0.172144,-0.84038,-0.27775,0.296653,0.174066,-1.18615,-1.196043,-0.163578,0.486214,-1.328212,-1.576581,0.324834,0.489321,-0.773284,-1.576763,0.658501,-0.400385,-1.103884,-0.406177,-0.990019,0.464474,1.348073,-0.594941,0.423785,1.033896,-0.937089,0.664347,0.121235,-0.625751,1.176477,1.383587,-0.329784,0.932414,0.872241,-0.78122,0.41332,-0.793967,-1.344244,0.632994,-1.116005,-1.527753,2.279053,3.716525,-0.409502,2.40383,2.861741,0.427232,1.546237,1.155167,-0.425611,-1.549347,8
1.510509,0.696619,1.162563,-0.524483,-0.002101,-0.646395,-0.35691,1.421937,0.134459,-1.148585,1.182541,-0.178968,0.842241,-0.586401,1.319307,-1.304057,1.513541,-1.455634,0.646487,-1.615311,2.147894,-1.721902,0.796535,-0.944454,1.668784,-1.351157,0.504951,0.268965,0.4239,-1.884597,1.034343,-0.227003,-0.012278,0.624207,0.741753,-0.175305,-0.005282,1.30592,-0.663888,-1.225095,0.016846,0.940713,-0.95596,0.531282,1.394487,0.068246,0.274704,2.116854,-1.050188,0.810115,1.694657,-1.090066,1.787322,-0.052888,-0.909822,1.037689,-0.767567,0.382482,1.965353,1.691869,1.581314,0.938853,-0.117711,-0.409868,0.533947,-1.560337,1.206499,0.432686,-0.01863,1.848,1.450557,-0.506311,1.698176,0.193418,-0.175612,0.047351,8
-1.291537,-0.86056,-0.619524,-0.961874,-1.160167,-0.0358,2.187555,-0.626742,-0.629393,0.554158,1.557214,2.16424,-0.43285,2.683617,0.039044,-0.037435,-1.09949,0.234123,4.356803,1.08751,1.229217,-1.031884,-0.410016,-1.435229,0.183384,1.449922,1.120458,-0.067582,-0.967266,1.459309,0.556432,-0.008054,-1.101514,1.941106,1.911617,1.809084,-0.206835,-0.474452,0.457501,0.633096,1.955336,-1.398534,-0.679227,-0.686956,1.001573,-1.039459,-1.174094,-0.06966,1.106536,0.821764,-1.109883,-0.473697,1.699431,-0.524624,-1.659448,-0.803996,0.712386,-0.58804,-1.368234,-0.331968,0.138458,0.340408,-1.035246,-1.583279,0.515306,-0.163953,-1.175321,-0.67772,0.650011,-0.598896,-0.559505,-1.054809,-1.380148,-0.869043,0.014597,-0.171871,6
0.356871,-1.249983,0.128984,-1.156865,-1.88201,-1.156794,0.66909,-0.81345,1.200441,-1.015597,-0.552446,-0.784257,-0.730195,0.032484,-0.305411,0.236538,-0.944304,-0.2234,-0.068178,0.455159,1.457543,-1.135859,-0.341223,-0.630159,0.26068,1.587237,-0.862257,-0.647567,-0.052589,-0.144786,1.044027,-0.769985,0.113568,-0.473054,-0.048475,0.170982,-1.392252,0.634455,0.097734,0.910797,-0.293974,-1.297695,-0.013467,-0.146782,0.049059,-0.534237,-0.482556,-1.153709,-0.034572,-0.971596,-0.463829,-0.376719,0.25571,-0.628832,-0.403721,-1.570842,0.525268,-0.566171,-0.322225,-0.970973,0.802627,-0.762346,-1.329773,-1.064475,0.576485,-0.889867,-0.639828,-0.122135,-1.019124,-1.013072,-1.57238,-0.45628,-1.528059,0.183215,1.473747,-1.129845,10
-0.862543,1.4798,-1.679295,1.068442,-0.716549,0.133823,1.062354,-0.613987,2.086515,1.416367,0.064344,-0.324134,-1.151521,-1.472949,-1.03228,-0.824565,-1.484291,-0.390521,-0.155363,-0.805782,0.494553,-0.334973,1.002136,-0.629056,-0.665918,1.693488,-1.106197,-0.997208,-0.51716,0.880592,-1.325929,-0.371033,-0.084449,0.340621,1.161513,-1.273524,0.000241,-0.541254,0.15788,-0.15402,-1.503328,0.042247,-0.396049,0.027152,1.60737,0.121605,-0.216747,-0.075373,0.942459,-0.593057,-0.448684,0.566892,-0.980556,0.024285,1.45195,0.64143,-1.399688,1.295477,1.413876,0.05286,-0.108299,0.94066,0.007224,-0.207616,1.858223,-0.117637,0.264243,-0.692717,0.014712,0.846765,-0.262845,-0.287527,0.13325,-0.744225,0.224083,-1.231472,6
1.335383,-0.452038,1.374338,0.409292,0.910647,-0.233544,-0.543822,0.471795,-1.933071,0.271733,0.589555,-0.476384,1.600064,0.217145,1.950924,-1.309453,-1.135032,0.157762,1.041687,0.217001,0.397567,0.426811,-1.555583,-0.18018,-0.094891,-1.886946,0.125191,1.061827,-1.00668,0.778192,-0.022629,-1.306228,-0.579308,0.355211,-0.75776,-0.068569,0.239587,-0.62886,-1.521144,0.999358,-0.409401,-0.95826,0.538569,-0.568587,0.608013,3.924448,1.216672,2.182965,3.064942,2.203397,2.945269,1.062086,1.303124,3.739684,0.654172,-0.583804,2.630983,1.891638,-1.578461,-0.136961,2.48026,0.396141,0.267382,0.523104,1.507146,1.678812,0.105168,0.810897,2.096049,-0.458062,0.494597,-0.506946,-0.622618,-0.595581,-0.318495,-1.055853,7
-1.545115,0.552767,0.702947,-0.019566,1.342522,0.507156,0.719413,0.369443,0.797505,1.990299,0.020131,-0.24735,0.886102,-0.489198,1.440152,0.130656,0.098085,0.515801,0.61622,0.81815,0.23864,-0.029244,2.24011,-0.385301,-0.825593,0.001998,1.507167,1.640634,-0.251399,-1.737311,-0.412687,-0.081309,1.357252,1.95497,-0.399141,0.385109,0.756414,0.62286,0.906166,0.604917,-0.850481,-0.029282,-1.081852,1.783824,-0.783201,0.018755,0.746594,-0.034994,-1.177592,-1.168964,0.790388,-0.054384,-0.73214,-0.881454,1.230229,0.745297,-0.462089,-0.682193,0.911688,1.173663,0.523099,-1.719346,1.425272,1.408588,1.711726,-0.792388,0.802285,0.626497,0.390277,-1.538384,-0.797102,0.465261,1.139987,-1.312286,1.945177,-0.965231,5
-1.908699,0.708071,0.253482,0.025452,1.096836,-0.229142,1.270827,0.121719,1.307463,2.057554,-1.119538,-0.445592,-0.047427,0.452887,1.518881,-0.508711,0.377,-0.337237,1.965293,0.592661,-1.382557,-0.930962,2.22185,1.22508,1.142555,-0.593969,-0.563729,0.759298,1.139448,-0.496266,-0.12288,-0.174316,1.627006,0.733591,-0.103581,0.790803,1.716894,1.115465,-0.402307,-1.429677,1.425647,1.166433,0.42432,0.674287,-1.261592,0.071596,-0.741635,0.183608,-0.982397,0.302282,-0.052659,-0.390566,-0.497738,1.768114,-0.135181,-1.105942,0.116494,0.761494,0.174319,0.132991,0.092679,1.890623,-0.099369,-0.106098,2.149489,0.05718,-0.636541,-0.33552,-0.056707,-0.770891,-0.80729,0.18019,0.852096,-0.926408,0.817733,-0.824919,5
1.860977,-0.702287,0.45866,0.591701,0.669378,-0.160731,-0.822388,0.677198,0.585171,-1.344765,1.452287,0.262851,0.773052,-0.147768,1.457972,-1.462622,0.81742,1.267478,1.453156,-1.270151,1.469379,0.263818,0.16982,1.962486,0.637557,-1.166872,1.329025,1.684188,-0.883136,-1.258153,-0.406102,-0.73101,1.763046,2.498246,0.218973,-0.925347,0.052337,-0.702899,2.69017,0.191667,-0.351719,-1.717102,1.59381,-0.828726,0.692724,0.113898,1.75064,-0.53119,-0.315214,1.365652,-0.839403,0.165602,1.298056,-0.950798,1.074252,0.877124,-0.975471,1.667139,1.164377,-1.192922,1.406664,0.657558,-0.098633,0.287589,-0.132873,0.658878,0.984522,0.051889,0.935814,0.390671,0.335813,0.171797,0.015663,-0.409568,-0.790041,-0.801453,7
-1.57188,0.873424,-0.138332,0.385632,1.092465,1.141993,1.208221,-1.267924,1.785617,1.28731,0.039683,-0.300391,-1.19688,0.696801,2.952377,2.960608,-1.320556,-0.302663,1.321077,2.971678,1.868508,0.432976,0.208557,2.116411,1.239726,0.691472,-1.365049,0.499444,1.970284,1.294947,2.113742,-0.353926,-1.268017,1.657389,0.254941,1.515687,-1.006546,-0.147797,1.976464,-0.397524,1.295078,0.512726,0.296683,1.784156,0.697188,-1.197513,0.985746,1.239402,0.522991,-0.16431,1.372168,0.713286,0.222849,-0.277542,0.399501,1.753493,0.678938,0.07184,0.026325,2.06319,0.441111,-1.089422,0.27567,0.366656,-0.766566,-0.229969,-1.193304,-0.850287,-0.482264,-0.380949,-0.479383,0.762264,0.995187,-1.055968,1.685336,-0.749488,5
-0.041394,2.23554,-0.896033,4.357279,-1.175784,-0.220592,-1.918026,-1.45743,-1.382471,-0.422073,-0.378244,-1.562693,-1.262303,-1.413441,-0.471327,0.01066,-1.276619,-1.093386,-1.121546,-0.153701,-0.023236,-1.318537,-1.076263,-1.510161,-0.019156,0.00302,-0.68426,-1.147578,-1.051617,0.142317,0.144125,-0.516163,-1.008566,-1.359892,0.156108,0.220429,-0.274999,-1.002828,-1.502167,0.252921,0.347269,-0.07679,-1.338253,-1.434523,0.714025,0.959838,0.00506,-0.737582,0.861513,1.028345,-0.372668,-0.436181,0.735887,0.826453,-0.34895,-0.262562,0.586337,0.631091,-0.281834,0.05004,0.291738,0.59454,-0.366256,-0.389161,0.38562,0.102537,-0.687984,-0.365759,-0.122574,-0.371803,-0.651146,-0.359657,-0.480703,-1.122808,0.130724,-0.940634,2
-0.23226,-2.031901,-1.730093,1.002196,-0.677347,-0.637227,-0.030644,-0.885149,0.201986,0.021847,-0.582214,-1.614888,-1.210544,-0.09676,-0.527499,-0.251543,-0.00967,-0.754719,0.147997,-0.263096,-0.574262,1.141046,-0.022941,-1.056886,-0.43136,-0.957136,-0.030007,-0.354306,0.63687,-1.52385,-0.937193,-1.144961,-0.452816,0.59751,-1.359503,-0.880572,-1.395022,0.47757,-1.119217,-0.430988,-0.47737,-0.23801,0.111253,-0.226801,-0.488551,-0.149465,-0.986742,-1.411175,-0.121785,-1.454221,-1.648559,-0.46631,-0.712556,-1.066267,-1.22421,-1.465919,-1.333448,-0.823838,-0.906915,0.127153,-1.520558,0.253082,0.001416,0.145073,-1.394941,-0.161199,-0.027984,-0.928027,-0.80439,-1.86727,-0.244623,0.052189,-0.757824,0.438886,0.109984,0.948339,9
-0.186786,-0.00283,-0.628205,-0.526755,-0.602545,-0.843774,-0.169182,-1.18879,0.63861,-0.659111,-0.134951,-0.014047,-0.930814,-1.026491,-0.740052,-0.791311,-0.66729,-0.99069,-1.274986,0.03427,0.094022,-1.398593,-1.266151,-0.850301,-0.2105,-0.716177,-0.86167,-0.067628,-0.877882,-0.084064,-0.129654,-0.400794,-0.704573,-0.447445,-0.774292,-0.774192,-0.674419,0.240058,-1.152195,-0.300172,-1.239526,0.055596,-0.555812,-1.348871,1.530577,-0.459754,-0.44492,-0.470445,-1.166841,-0.830676,-0.082255,0.147955,-0.126122,-0.464784,0.095558,-1.377869,-0.303596,-0.642598,0.012248,0.956376,-0.713087,-0.686286,-0.861044,4.327169,-0.378261,2.432368,-1.16404,1.30502,-0.857533,1.378203,-1.030733,-0.710449,-1.082708,0.31127,-0.761727,-0.219945,9
-0.70688,-1.206297,-0.006753,-1.263388,-0.777427,0.22942,0.986728,0.653679,0.139778,-0.110186,-0.621502,-1.403045,-0.770655,1.189197,-0.952082,-0.933482,-0.144234,-0.402356,0.850647,-1.161281,1.114951,-1.116789,-0.566885,-0.799712,0.493521,0.572545,-1.217404,0.184679,-0.891765,0.987173,-1.477313,-0.164206,0.451828,-1.270519,-0.832086,-0.595852,0.236943,-1.604721,-0.663438,0.141009,0.316629,-0.795559,-0.533808,-0.271957,0.92537,1.314732,-0.846276,0.499734,1.574975,-1.368988,0.557838,-1.403557,-0.693891,-0.091374,-0.136304,1.035548,-0.528271,0.645159,0.359218,-0.576518,0.387398,-0.314585,1.048694,0.857173,0.645777,0.724024,-0.12933,-0.89487,-0.623492,-0.207333,0.650923,-0.660452,0.675553,-0.295152,0.000597,-0.621289,10
0.001845,0.535331,-0.31859,-1.527993,-0.058762,0.898553,-1.948576,-0.147084,-1.546558,0.717104,0.466209,0.710278,-0.939187,-0.539496,-1.665049,1.296439,0.623146,1.632865,-0.521529,-0.914842,-1.678985,0.818394,0.224633,0.775056,1.017103,-1.709769,-1.621456,0.353595,-0.596706,-1.088493,0.371678,-0.720864,-1.466399,0.829559,0.535452,-0.441289,0.446455,-0.245192,-0.988553,-1.529831,0.810837,-0.478209,0.307684,-0.845911,-0.977462,1.130309,-1.009984,-0.26115,-1.139047,-0.256252,1.23032,-0.296427,-0.044262,0.219963,0.443083,-0.171486,-0.627148,-0.741017,1.737266,0.190397,0.8307,-0.914401,-0.690749,1.809389,0.810464,0.953967,-0.978805,0.970091,-0.706306,-0.719092,0.731546,1.916334,0.14017,2.695013,-0.023335,1.389583,3
0.964072,1.017339,1.052568,-0.104866,-0.850717,0.056503,-1.317438,0.826359,-0.87028,0.037842,-0.340234,0.688335,-0.404479,-0.115799,-0.889233,0.678133,-0.189009,0.493677,-0.869999,-0.567577,0.60555,0.131266,-0.309534,-0.503377,0.117279,-0.399656,0.53028,-0.175167,-0.133624,0.600277,0.491067,-0.816755,0.167101,0.068677,-0.000122,-0.126602,-0.526627,0.038173,0.903702,0.564129,-0.322004,-0.45153,-0.194664,0.505472,0.172291,-0.703008,0.644074,1.632519,0.725746,0.575481,0.242423,-0.425779,-1.064066,-0.55538,0.995857,0.791917,0.239361,0.479775,-0.176081,-1.248936,-0.306449,-0.436948,0.066087,0.728365,-0.176927,1.229787,0.349269,-0.190816,-0.156336,-1.259497,1.068734,1.057952,0.883166,1.517301,1.777806,0.463005,8
-0.719297,-0.499788,-0.628889,0.154368,-0.50743,2.147801,0.766239,1.044808,-1.685427,0.640515,-0.08676,-0.621221,0.249592,-0.435271,-1.763216,1.04174,0.372386,-1.107453,-1.396851,0.377635,1.178546,0.836868,1.050037,-0.417546,-1.210149,1.049835,1.234228,0.011489,0.223275,-0.501319,0.212845,1.786673,1.112225,0.434461,-0.179672,0.297538,1.205792,1.169347,1.135856,0.573893,-0.26318,1.300795,1.483807,1.696092,0.051539,0.255867,-1.061316,-0.739831,0.064099,-0.84176,-0.434943,-0.55387,0.557877,-1.240237,-0.367435,-0.180084,-0.292665,0.122133,-1.231423,0.014255,-0.48902,-0.234874,-0.486404,-1.320181,0.323153,-0.751361,-1.159113,0.630823,-0.605465,0.749871,-1.143411,-1.28606,-0.386813,-0.596701,1.427254,-0.331859,4
-1.001685,-1.468421,-0.660138,0.363257,-1.112912,-0.293519,-0.025457,-0.764652,-0.407307,-0.925972,-1.335806,-0.351388,-0.105331,-1.142974,-2.035461,-0.76204,-1.561999,-0.75889,0.30849,-1.336719,-0.22454,-1.58022,-1.664509,-0.703518,-1.082253,-0.413018,-1.690914,-0.760361,-0.291394,-0.835215,-0.780313,-1.416853,-0.344709,-0.388094,-0.765582,-0.456679,-0.903853,-0.262682,-1.392804,-0.335662,0.044557,-0.46769,-0.361765,-1.508897,-1.0098,-0.982137,-0.563251,-1.015959,-0.32906,-0.620859,-0.03394,-0.986378,-0.058251,-0.586502,-0.397084,-1.588423,-0.256007,-0.962479,-0.345395,-1.116665,-0.852827,-1.663229,-0.399664,-1.620562,-0.771076,-1.26716,-0.381641,-0.820684,-0.660736,-1.891858,-0.584319,1.462038,-1.207356,0.918364,-1.498764,0.587932,9
1.042685,-0.433615,0.170094,-1.895819,-0.369835,-0.726682,-0.273704,1.867843,-0.128067,1.317653,-0.614916,-0.84656,-0.962467,-0.245877,0.430022,-0.326069,-0.937799,-0.027055,-1.001849,0.851841,-0.340944,-1.17794,-0.94853,-1.165629,2.152788,-0.653124,-1.151111,-1.049455,-1.4651,2.281772,-0.711386,-0.784678,-0.372607,-1.43331,1.935124,-0.033441,-0.068461,-0.523484,-1.388618,2.163051,-0.018694,-0.818982,-0.066203,-1.436035,2.385568,-0.571587,-0.855177,-1.513676,1.431423,-0.239621,-0.951768,-1.127078,1.354916,0.021579,-1.73064,-1.604459,1.173907,-0.697082,-0.429776,0.619863,1.334984,-1.532336,-1.601923,-1.142108,0.356322,0.497348,0.169982,0.452154,-0.122515,-1.453698,-0.94128,0.287327,0.831791,-0.456413,2.206141,0.046292,4
-0.609914,1.277081,-0.723836,0.793874,-1.47244,0.742045,-1.94187,-0.269476,-0.648248,-0.221962,-0.237315,0.150796,-0.264421,-1.202444,0.373878,-1.191561,0.980144,-1.070219,0.880752,0.581981,-0.088437,0.276507,0.550959,-0.605983,0.491905,0.021796,-0.548045,0.239635,-1.390011,0.267138,-0.202867,-0.964242,0.038982,-0.653937,-1.230124,0.06701,-0.132471,0.009941,-0.179806,-0.729424,-0.221013,0.782466,-1.350489,0.294517,-0.061876,0.043204,0.592088,0.91496,0.08646,1.311229,-0.224026,-0.128403,-0.015082,1.268305,-1.147964,-0.786367,-0.006491,-0.084261,-1.375265,0.509809,-1.049389,-1.35844,-0.133441,1.124499,-0.837133,-1.108501,1.113622,0.105775,0.284203,0.765747,-0.632396,-1.214769,-0.235277,1.955654,0.854511,2.106218,3
1.282592,1.194453,0.667396,0.883598,-0.553417,-0.210215,-0.62296,0.757665,-0.545407,0.126801,0.060482,0.796831,-0.216045,0.3112,-1.068318,1.245253,-0.440312,0.046685,-1.283813,0.698432,-0.323171,0.144644,-0.873661,-0.238457,0.09972,0.098454,-0.912998,0.144756,-0.045278,-0.025991,-0.452085,0.155606,0.431922,-0.057094,-0.223374,-0.19806,0.347885,0.144295,0.196293,-0.071834,-0.017293,0.341082,0.318615,-1.00635,0.218334,0.233807,0.427926,0.066238,0.058807,0.806646,-0.304988,-1.441102,0.735151,-0.995281,0.080343,2.045463,-0.01765,0.723955,0.187886,-0.587819,-0.360635,-1.411058,1.661106,1.905418,0.482533,1.403236,-0.207685,-1.167158,-0.981048,-0.566594,1.683418,1.201913,1.037028,1.38746,1.420397,0.661517,2
-1.414084,1.163907,0.090821,0.854079,0.459069,0.056566,1.220863,-0.418265,1.861345,1.862027,0.575922,0.224839,-0.795309,-0.199114,0.109489,0.432176,2.384542,-1.634953,0.47259,-0.016943,1.962868,1.716579,-0.863812,-1.266033,-1.177821,2.326892,1.875776,-0.548124,-1.040951,-1.365616,1.471368,1.075092,0.489204,0.126906,-1.596094,1.954513,0.316842,0.335628,0.92627,-1.526793,0.325784,-0.646261,1.5785,0.791042,1.350115,0.661567,0.904762,-0.491383,0.812215,0.773484,1.097701,-1.323642,-0.203177,0.103768,1.527874,0.550205,-0.306717,-0.956456,0.939726,0.311458,-0.266829,-0.270111,1.668588,0.159481,1.0464,-0.306357,0.417135,-0.042385,-0.312458,-0.142362,0.274975,-0.761643,0.542698,-1.230591,0.849965,-1.340294,5
